id,timestamp,company_name,lei,position_percent,latest_position_date
39557,2025-08-11 13:49,Sivers Semiconductors AB,254900UBKNY2EJ588J53,0.63,2025-08-08
39558,2025-08-11 13:49,RaySearch Laboratories AB (publ),549300TYFVYGS0JFWM28,1.13,2025-08-08
39559,2025-08-11 13:49,Linc AB,549300UFJU04UGB49K16,0.7,2025-08-08
39560,2025-08-11 13:49,Alligator Bioscience AB,549300E15VI0MB7LXV19,0.53,2025-08-08
39561,2025-08-11 14:25,Oncopeptides AB,549300J9WWQ5CBYQ1M77,0.99,2025-08-08
39562,2025-08-11 14:25,Better Collective A/S,2549001EPXH6NK7I2R78,6.03,2025-08-08
39563,2025-08-11 14:25,Surgical Science Sweden AB,549300YROAI18G6JL885,4.26,2025-08-08
39564,2025-08-11 14:25,Elekta AB (publ),54930044O54BK617EP80,7.9,2025-08-08
39565,2025-08-11 14:37,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,11.63,2025-08-08
39566,2025-08-11 14:37,RaySearch Laboratories AB (publ),549300TYFVYGS0JFWM28,1.23,2025-08-08
39567,2025-08-11 14:37,Xvivo Perfusion Aktiebolag,549300G2464FYLS14B41,7.85,2025-08-08
39568,2025-08-11 14:37,Arjo AB (publ),549300OWGJPYKC6JF790,0.3,2025-08-08
39569,2025-08-11 14:49,Surgical Science Sweden AB,549300YROAI18G6JL885,4.37,2025-08-08
39570,2025-08-11 14:49,Skanska AB,549300UINV5RINHGMG07,1.28,2025-08-07
39571,2025-08-11 14:49,Vitrolife AB,5493001WDZMONMSPPR49,1.51,2025-08-08
39572,2025-08-11 14:49,Hexatronic Group AB,2138001VSY1B4U9JLM82,12.72,2025-08-08
39573,2025-08-11 15:26,Svenska Cellulosa Aktiebolaget SCA,549300FW5JDRV1IJ0M67,3.45,2025-08-06
39574,2025-08-11 15:28,Surgical Science Sweden AB,549300YROAI18G6JL885,4.55,2025-08-08
39575,2025-08-11 16:02,Apotea Sverige AB,636700XU8GQ8ZL4RNM17,0.82,2025-08-08
39576,2025-08-11 17:32,BeammWave AB,9845008AD575B0BD7B65,1.13,2025-08-11
39577,2025-08-11 20:09,Soltech Energy Sweden AB (publ),549300RFE1X384DWQW10,0.68,2025-08-11
39578,2025-08-11 22:15,Freemelt Holding AB (publ),549300H8OR0SJ7WUDC61,0.31,2025-08-11
39579,2025-08-11 22:37,Hansa Biopharma AB,549300LLEO25ZJJ3NT91,3.89,2025-08-11
39580,2025-08-11 22:37,Pricer Aktiebolag,5493000MATG2DYK19F35,0.2,2025-08-11
39581,2025-08-12 01:30,Samhällsbyggnadsbolaget i Norden AB,549300HX9MRFY47AH564,12.55,2025-08-11
39582,2025-08-12 03:27,Vitec Software Group AB (publ),5493005EB5RV1QHE6H94,7.02,2025-08-11
39583,2025-08-12 03:27,Surgical Science Sweden AB,549300YROAI18G6JL885,4.51,2025-08-11
39584,2025-08-12 03:27,Instalco AB,549300DZ9ONT2AXY4029,3.65,2025-08-11
39585,2025-08-12 03:32,Alfa Laval AB,549300UCKT2UK88AG251,0.73,2025-08-11
39586,2025-08-12 05:37,Boliden AB,21380059QU7IM1ONDJ56,4.18,2025-08-08
39587,2025-08-12 05:37,Skanska AB,549300UINV5RINHGMG07,1.29,2025-08-11
39588,2025-08-12 08:39,Arctic Blue Beverages AB,9845009EKE99A541ED23,2.13,2025-08-11
39589,2025-08-12 08:39,Atlas Copco Aktiebolag,213800T8PC8Q4FYJZR07,0.41,2025-05-22
39590,2025-08-12 09:07,BeammWave AB,9845008AD575B0BD7B65,1.2,2025-08-11
39591,2025-08-12 09:07,Episurf Medical AB,549300GORBCSMHZB2J75,1.61,2025-08-11
39592,2025-08-12 09:27,Röko AB (publ),549300X76X1DK285JB13,0.6,2025-08-11
39593,2025-08-12 09:27,Surgical Science Sweden AB,549300YROAI18G6JL885,4.61,2025-08-11
39594,2025-08-12 09:35,Indutrade Aktiebolag,549300FISLQ6CEFP1867,0.79,2025-05-02
39595,2025-08-12 09:35,Lime Technologies AB (publ),5493008UUFYDF3ZTHC65,0.13,2025-08-11
39596,2025-08-12 09:59,Kinnevik AB,2138006PZH76JOS6MN27,2.18,2025-08-11
39597,2025-08-12 10:05,MilDef Group AB,9845009F7Q0D56B38270,4.83,2025-08-11
39598,2025-08-12 10:05,Fabege AB,549300JNPI46XNH0PM97,5.97,2025-08-11
39599,2025-08-12 10:29,Soltech Energy Sweden AB (publ),549300RFE1X384DWQW10,0.82,2025-08-12
39600,2025-08-12 10:29,Xvivo Perfusion Aktiebolag,549300G2464FYLS14B41,7.95,2025-08-11
39601,2025-08-12 10:29,Cibus Nordic Real Estate AB (publ),549300PW36MFK96GCR23,4.05,2025-08-11
39602,2025-08-12 10:29,BONESUPPORT HOLDING AB,549300COLY053IGTLD63,4.32,2025-08-11
39603,2025-08-12 10:29,Ambea AB ( publ ),549300AEVNZRHYI5HV24,0.29,2025-08-04
39604,2025-08-12 10:32,Evolution AB (publ),549300SUH6ZR1RF6TA88,3.78,2025-08-07
39605,2025-08-12 10:32,Sedana Medical AB (publ),549300FQ3NJRI56LCX32,2.7,2025-08-11
39606,2025-08-12 10:32,New Wave Group AB,5493006EIYZZYQILKS31,2.21,2025-08-11
39607,2025-08-12 10:32,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,11.73,2025-08-11
39608,2025-08-12 10:32,Nobia AB,529900MZ8Y3QGPDF6815,2.54,2025-08-11
39609,2025-08-12 10:32,Apotea Sverige AB,636700XU8GQ8ZL4RNM17,0.9,2025-08-11
39610,2025-08-12 10:46,Svenska Handelsbanken AB,NHBDILHZTYCNBV5UYZ31,2.25,2025-08-11
39611,2025-08-12 11:14,Hemnet Group AB (publ),5493008VIU67J3HUAR07,2.46,2025-08-11
39612,2025-08-12 11:14,Inwido AB (publ),529900A9NKQW5UTHBG13,1.09,2025-08-11
39613,2025-08-12 11:14,INVISIO AB,54930054EB7KX3MY2Q11,2.29,2025-08-11
39614,2025-08-12 11:30,Stillfront Group AB (publ),529900SYKCO4GYBTIJ54,1.72,2025-08-11
39615,2025-08-12 11:30,Orrön Energy AB,549300IULC8F8IGXKI15,4.33,2025-08-11
39616,2025-08-12 11:30,Boliden AB,21380059QU7IM1ONDJ56,4.17,2025-08-11
39617,2025-08-12 11:30,Castellum Aktiebolag,549300GU5OHTR1T5IY68,6.9,2025-08-11
39618,2025-08-12 11:46,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,11.83,2025-08-11
39619,2025-08-12 11:46,KAMBI GROUP PLC,2138003TN71ZS4RHIJ87,3.02,2025-08-11
39620,2025-08-12 11:46,Telia Company AB,213800FSR9RNDUOTXO25,1.62,2025-08-11
39621,2025-08-12 11:46,Surgical Science Sweden AB,549300YROAI18G6JL885,4.64,2025-08-11
39622,2025-08-12 12:00,Beijer Ref AB (publ),549300PZZEUVH08H4G75,3.21,2025-07-29
39623,2025-08-12 12:00,Hansa Biopharma AB,549300LLEO25ZJJ3NT91,3.99,2025-08-11
39624,2025-08-12 12:00,Xvivo Perfusion Aktiebolag,549300G2464FYLS14B41,7.99,2025-08-11
39625,2025-08-12 12:00,Dustin Group AB,549300C3IRYAOWOT0783,2.71,2025-08-11
39626,2025-08-12 12:00,Svenska Cellulosa Aktiebolaget SCA,549300FW5JDRV1IJ0M67,3.55,2025-08-11
39627,2025-08-12 12:00,Nordnet AB (publ),549300D6WW5ZTWLZ4C08,1.3,2025-08-04
39628,2025-08-12 12:13,Vitrolife AB,5493001WDZMONMSPPR49,1.61,2025-08-11
39629,2025-08-12 12:13,Orrön Energy AB,549300IULC8F8IGXKI15,4.35,2025-08-11
39630,2025-08-12 12:13,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,11.82,2025-08-11
39631,2025-08-12 12:30,H & M Hennes & Mauritz AB,529900O5RR7R39FRDM42,4.74,2025-08-11
39632,2025-08-12 12:30,Catena AB,549300EMLM7AH5LDLY65,4.17,2025-08-11
39633,2025-08-12 12:42,Storytel AB (publ),549300I1FSPPI9HHU419,1.84,2025-08-11
39634,2025-08-12 12:42,Stillfront Group AB (publ),529900SYKCO4GYBTIJ54,1.82,2025-08-11
39635,2025-08-12 12:55,AB Sagax,549300LJX28T6OM8DT95,2.2,2025-08-11
39636,2025-08-12 12:55,Cint Group AB (publ),549300KSY3P5G8XC0A34,2.12,2025-08-11
39637,2025-08-12 13:15,Skanska AB,549300UINV5RINHGMG07,1.39,2025-08-11
39638,2025-08-12 13:15,SaltX Technology Holding AB (publ),549300W31010S0FY9U64,0.31,2025-08-11
39639,2025-08-12 13:25,Boliden AB,21380059QU7IM1ONDJ56,4.14,2025-08-11
39640,2025-08-12 13:25,Surgical Science Sweden AB,549300YROAI18G6JL885,4.53,2025-08-11
39641,2025-08-12 14:01,Svenska Cellulosa Aktiebolaget SCA,549300FW5JDRV1IJ0M67,3.65,2025-08-11
39642,2025-08-12 14:01,Surgical Science Sweden AB,549300YROAI18G6JL885,4.6,2025-08-11
39643,2025-08-12 14:16,Xvivo Perfusion Aktiebolag,549300G2464FYLS14B41,8.09,2025-08-11
39644,2025-08-12 14:16,Nobia AB,529900MZ8Y3QGPDF6815,2.64,2025-08-11
39645,2025-08-12 14:16,Beijer Ref AB (publ),549300PZZEUVH08H4G75,3.31,2025-08-11
39646,2025-08-12 14:16,B3 Consulting Group AB (publ),549300DY2G2PN6NAI688,0.4,2025-08-11
39647,2025-08-12 14:33,Svenska Cellulosa Aktiebolaget SCA,549300FW5JDRV1IJ0M67,3.64,2025-08-11
39648,2025-08-12 14:33,Xvivo Perfusion Aktiebolag,549300G2464FYLS14B41,8.06,2025-08-11
39649,2025-08-12 14:33,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,11.8,2025-08-11
39650,2025-08-12 14:33,Coor Service Management Holding AB,529900TMO6717OKBSU69,1.21,2025-08-07
39651,2025-08-12 14:45,Castellum Aktiebolag,549300GU5OHTR1T5IY68,6.79,2025-08-11
39652,2025-08-12 14:45,Nobia AB,529900MZ8Y3QGPDF6815,2.53,2025-08-11
39653,2025-08-12 14:45,Hexatronic Group AB,2138001VSY1B4U9JLM82,12.7,2025-08-11
39654,2025-08-12 14:45,MilDef Group AB,9845009F7Q0D56B38270,4.82,2025-08-11
39655,2025-08-12 14:45,Boozt AB,549300HOEUKTVLRKQQ57,4.0,2025-08-05
39656,2025-08-12 15:02,JM AB,529900X0UEM9DOM6FK12,5.58,2025-08-11
39657,2025-08-12 15:02,Surgical Science Sweden AB,549300YROAI18G6JL885,4.65,2025-08-11
39658,2025-08-12 15:02,AAC Clyde Space AB,549300XQ7MZYAEFJLX90,0.23,2025-08-11
39659,2025-08-12 15:02,RaySearch Laboratories AB (publ),549300TYFVYGS0JFWM28,1.13,2025-08-08
39660,2025-08-12 15:02,Smart Eye Aktiebolag (publ),549300BUD7ZPFPKM6856,3.07,2025-08-11
39661,2025-08-12 15:02,Hansa Biopharma AB,549300LLEO25ZJJ3NT91,4.09,2025-08-11
39662,2025-08-12 15:18,Oncopeptides AB,549300J9WWQ5CBYQ1M77,0.87,2025-08-08
39663,2025-08-12 15:18,Hexatronic Group AB,2138001VSY1B4U9JLM82,12.59,2025-08-11
39664,2025-08-12 15:18,Hansa Biopharma AB,549300LLEO25ZJJ3NT91,4.11,2025-08-11
39665,2025-08-12 15:18,Active Biotech AB (publ),549300OJ44CLMRU8YE43,0.48,2025-08-11
39666,2025-08-12 15:18,OptiCept Technologies AB,549300NRD3YRN5X6RL95,0.21,2025-08-11
39667,2025-08-12 15:28,Cereno Scientific AB,549300VX8KTMYDS6NM84,0.19,2025-06-03
39668,2025-08-12 15:28,Tobii AB,54930045LD4XTJCBGS35,2.4,2025-08-11
39669,2025-08-12 15:28,Sivers Semiconductors AB,254900UBKNY2EJ588J53,0.72,2025-08-11
39670,2025-08-12 15:28,Hoist Finance AB (publ),549300NPK3FB2BEL4D08,0.98,2025-08-11
39671,2025-08-12 15:28,Truecaller AB,549300TEYF1FA5G5GK26,6.75,2025-08-08
39672,2025-08-12 15:40,NIBE Industrier AB,549300ZQH0FIF1P0MX67,5.93,2025-08-11
39673,2025-08-12 17:09,Soltech Energy Sweden AB (publ),549300RFE1X384DWQW10,1.11,2025-08-12
39674,2025-08-12 17:40,BeammWave AB,9845008AD575B0BD7B65,1.3,2025-08-12
39675,2025-08-12 17:57,Soltech Energy Sweden AB (publ),549300RFE1X384DWQW10,1.23,2025-08-12
39676,2025-08-12 22:20,Orexo AB,549300LJ5CCWDPTK9Z08,0.44,2025-07-24
39677,2025-08-12 22:34,RaySearch Laboratories AB (publ),549300TYFVYGS0JFWM28,1.23,2025-08-12
39678,2025-08-12 22:34,Axfood AB,549300QIXCZWZLHE8L05,1.92,2025-07-31
39679,2025-08-12 22:46,Surgical Science Sweden AB,549300YROAI18G6JL885,4.75,2025-08-12
39680,2025-08-12 22:46,Mips AB,549300LZSA4S0L54VQ25,5.2,2025-08-12
39681,2025-08-13 00:30,Hexatronic Group AB,2138001VSY1B4U9JLM82,12.5,2025-08-12
39682,2025-08-13 03:43,Tele2 AB,213800EKD193RVI9HL76,1.06,2025-08-12
39683,2025-08-13 04:38,Oncopeptides AB,549300J9WWQ5CBYQ1M77,0.86,2025-08-12
39684,2025-08-13 06:31,Samhällsbyggnadsbolaget i Norden AB,549300HX9MRFY47AH564,12.65,2025-08-12
39685,2025-08-13 08:54,Dedicare AB (publ),549300F01ELNT82H4P50,0.1,2025-08-12
39686,2025-08-13 08:54,Truecaller AB,549300TEYF1FA5G5GK26,6.89,2025-08-12
39687,2025-08-13 08:54,Xvivo Perfusion Aktiebolag,549300G2464FYLS14B41,8.1,2025-08-12
39688,2025-08-13 08:54,Nobia AB,529900MZ8Y3QGPDF6815,2.64,2025-08-12
39689,2025-08-13 08:54,Coor Service Management Holding AB,529900TMO6717OKBSU69,1.32,2025-08-12
39690,2025-08-13 08:54,Boozt AB,549300HOEUKTVLRKQQ57,4.1,2025-08-12
39691,2025-08-13 09:09,Arctic Blue Beverages AB,9845009EKE99A541ED23,2.23,2025-08-12
39692,2025-08-13 09:09,NIBE Industrier AB,549300ZQH0FIF1P0MX67,6.03,2025-08-12
39693,2025-08-13 09:09,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,11.82,2025-08-12
39694,2025-08-13 09:09,Hexatronic Group AB,2138001VSY1B4U9JLM82,12.52,2025-08-12
39695,2025-08-13 09:35,Troax Group AB (publ),5493003TBEWGBIEG1X97,1.5,2025-08-12
39696,2025-08-13 10:16,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,11.65,2025-08-12
39697,2025-08-13 10:37,Vitec Software Group AB (publ),5493005EB5RV1QHE6H94,6.92,2025-08-11
39698,2025-08-13 10:37,Fastighets AB Balder,549300GHKJCEZOAEUU82,3.04,2025-08-12
39699,2025-08-13 10:37,Essity Aktiebolag (publ),549300G8E6YUVJ1DA153,1.66,2025-08-12
39700,2025-08-13 10:37,Storskogen Group AB (publ),549300DL3K4HLJ41KD24,1.09,2025-08-12
39701,2025-08-13 10:37,Billerud Aktiebolag (publ),549300YJUYJ9A24RXL71,2.13,2025-08-07
39702,2025-08-13 10:54,Duni AB,549300MWQEN1427O5L53,0.1,2025-08-12
39703,2025-08-13 10:54,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,11.82,2025-08-12
39704,2025-08-13 10:54,Sinch AB (publ),549300UXY7QM6IDCGI12,1.9,2025-08-12
39705,2025-08-13 10:54,MilDef Group AB,9845009F7Q0D56B38270,4.91,2025-08-12
39706,2025-08-13 11:10,EQT AB,213800U7P9GOIRKCTB34,0.91,2025-07-16
39707,2025-08-13 11:10,H & M Hennes & Mauritz AB,529900O5RR7R39FRDM42,4.65,2025-08-12
39708,2025-08-13 11:10,Rusta AB (publ),549300V512S3QMRNO618,0.8,2025-08-12
39709,2025-08-13 11:10,Intellego Technologies AB,549300KTMO4X275LNL41,0.8,2025-08-12
39710,2025-08-13 11:10,Nordnet AB (publ),549300D6WW5ZTWLZ4C08,1.18,2025-08-12
39711,2025-08-13 11:10,Skandinaviska Enskilda Banken AB,F3JS33DEI6XQ4ZBPTN86,1.11,2025-08-05
39712,2025-08-13 11:10,Sdiptech AB (publ),549300JBO7VTEGMRW310,4.45,2025-08-07
39713,2025-08-13 11:19,HEXPOL AB,549300MN30TBRLYN3465,0.49,2025-08-12
39714,2025-08-13 11:19,Vimian Group AB,549300OQ8R5TCAP0BS18,1.72,2025-08-12
39715,2025-08-13 11:19,Volvo Car AB,5299000EAMGGBEYP7J33,4.75,2025-08-12
39716,2025-08-13 11:40,Hoist Finance AB (publ),549300NPK3FB2BEL4D08,0.88,2025-08-11
39717,2025-08-13 11:40,Episurf Medical AB,549300GORBCSMHZB2J75,1.17,2025-08-12
39718,2025-08-13 11:40,Essity Aktiebolag (publ),549300G8E6YUVJ1DA153,1.37,2025-08-12
39719,2025-08-13 11:40,Camurus AB,5493003S6Z6VI7WYFQ06,2.27,2025-08-12
39720,2025-08-13 11:40,Boliden AB,21380059QU7IM1ONDJ56,4.17,2025-08-12
39721,2025-08-13 11:40,Truecaller AB,549300TEYF1FA5G5GK26,7.02,2025-08-12
39722,2025-08-13 11:51,BONESUPPORT HOLDING AB,549300COLY053IGTLD63,4.26,2025-08-12
39723,2025-08-13 11:51,Embracer Group AB,549300RFXXKT652HB549,6.03,2025-08-12
39724,2025-08-13 11:51,Castellum Aktiebolag,549300GU5OHTR1T5IY68,6.88,2025-08-12
39725,2025-08-13 12:05,Holmen Aktiebolag,52990080SH3454F0QE68,2.38,2025-08-12
39726,2025-08-13 12:05,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,11.92,2025-08-12
39727,2025-08-13 12:05,Essity Aktiebolag (publ),549300G8E6YUVJ1DA153,1.5,2025-08-12
39728,2025-08-13 12:05,Cint Group AB (publ),549300KSY3P5G8XC0A34,2.04,2025-08-12
39729,2025-08-13 12:05,Intellego Technologies AB,549300KTMO4X275LNL41,0.79,2025-08-12
39730,2025-08-13 12:23,Inwido AB (publ),529900A9NKQW5UTHBG13,1.19,2025-08-12
39731,2025-08-13 12:23,Skanska AB,549300UINV5RINHGMG07,1.29,2025-08-11
39732,2025-08-13 12:23,JM AB,529900X0UEM9DOM6FK12,5.66,2025-08-12
39733,2025-08-13 12:23,Munters Group AB,549300KYCB37YAVUV523,2.61,2025-08-12
39734,2025-08-13 12:23,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,11.93,2025-08-12
39735,2025-08-13 12:23,Lagercrantz Group Aktiebolag,5493002L6I4YHANEYR87,0.43,2025-08-12
39736,2025-08-13 12:37,Mips AB,549300LZSA4S0L54VQ25,5.19,2025-08-12
39737,2025-08-13 12:37,Surgical Science Sweden AB,549300YROAI18G6JL885,4.86,2025-08-12
39738,2025-08-13 12:37,BioArctic AB,549300Y0OI2WVUNHLC33,4.03,2025-08-08
39739,2025-08-13 13:24,Nyfosa AB,5493000YR2B83SILCJ50,1.82,2025-08-12
39740,2025-08-13 13:24,Tobii AB,54930045LD4XTJCBGS35,2.45,2025-08-12
39741,2025-08-13 13:24,Skanska AB,549300UINV5RINHGMG07,1.19,2025-08-11
39742,2025-08-13 13:40,Alligator Bioscience AB,549300E15VI0MB7LXV19,0.5,2025-08-12
39743,2025-08-13 13:51,Smart Eye Aktiebolag (publ),549300BUD7ZPFPKM6856,3.05,2025-08-12
39744,2025-08-13 13:51,G5 Entertainment AB (publ),549300K7QJ1N1FEG2X81,1.94,2025-08-12
39745,2025-08-13 13:51,Intellego Technologies AB,549300KTMO4X275LNL41,0.89,2025-08-12
39746,2025-08-13 13:51,Freemelt Holding AB (publ),549300H8OR0SJ7WUDC61,0.29,2025-08-12
39747,2025-08-13 13:51,BeammWave AB,9845008AD575B0BD7B65,1.27,2025-08-12
39748,2025-08-13 13:51,Sleep Cycle AB (publ),549300I6C77EO26G2U47,0.1,2025-08-12
39749,2025-08-13 13:51,MilDef Group AB,9845009F7Q0D56B38270,4.92,2025-08-12
39750,2025-08-13 14:05,Smart Eye Aktiebolag (publ),549300BUD7ZPFPKM6856,3.16,2025-08-12
39751,2025-08-13 14:05,Storskogen Group AB (publ),549300DL3K4HLJ41KD24,1.25,2025-08-12
39752,2025-08-13 14:26,SAAB Aktiebolag,549300ZHO4JCQQI13M69,2.03,2025-08-12
39753,2025-08-13 14:26,Knowit Aktiebolag (publ),549300CM6KSG2GY3HV62,1.67,2025-08-12
39754,2025-08-13 14:26,Corem Property Group AB,213800CHXQQD7TSS1T59,2.23,2025-08-12
39755,2025-08-13 14:26,Aktiebolaget SKF,549300B6HWYEE57O8J84,5.53,2025-08-12
39756,2025-08-13 14:26,Powercell Sweden AB (publ),54930075IJ7TGOK3VC02,0.97,2025-08-12
39757,2025-08-13 14:56,Holmen Aktiebolag,52990080SH3454F0QE68,2.37,2025-08-12
39758,2025-08-13 14:56,Evolution AB (publ),549300SUH6ZR1RF6TA88,3.88,2025-08-12
39759,2025-08-13 14:56,AFRY AB,549300Q87LKPPD4X9R30,1.89,2025-08-05
39760,2025-08-13 15:00,Xvivo Perfusion Aktiebolag,549300G2464FYLS14B41,8.21,2025-08-12
39761,2025-08-13 15:00,Yubico AB,549300I9RBIU9DW59H39,6.25,2025-08-12
39762,2025-08-13 15:10,Samhällsbyggnadsbolaget i Norden AB,549300HX9MRFY47AH564,12.7,2025-08-12
39763,2025-08-13 17:40,BeammWave AB,9845008AD575B0BD7B65,1.31,2025-08-13
39764,2025-08-13 18:25,BeammWave AB,9845008AD575B0BD7B65,1.46,2025-08-13
39765,2025-08-13 18:25,Better Collective A/S,2549001EPXH6NK7I2R78,6.14,2025-08-13
39766,2025-08-13 23:00,SSAB AB,529900329VS14ZIML164,3.56,2025-08-13
39767,2025-08-14 01:10,Svenska Handelsbanken AB,NHBDILHZTYCNBV5UYZ31,2.06,2025-08-11
39768,2025-08-14 01:10,Storskogen Group AB (publ),549300DL3K4HLJ41KD24,1.35,2025-08-13
39769,2025-08-14 03:21,Surgical Science Sweden AB,549300YROAI18G6JL885,4.78,2025-08-13
39770,2025-08-14 05:25,Skanska AB,549300UINV5RINHGMG07,1.18,2025-08-13
39771,2025-08-14 05:25,Boliden AB,21380059QU7IM1ONDJ56,4.07,2025-08-12
39772,2025-08-14 09:07,Evolution AB (publ),549300SUH6ZR1RF6TA88,3.78,2025-08-12
39773,2025-08-14 09:57,Avanza Bank Holding AB,549300MBWR5H8SIJLE03,4.89,2025-08-13
39774,2025-08-14 09:57,AAK AB (publ),549300GK4LGIDDWJWL07,2.14,2025-08-07
39775,2025-08-14 10:09,Mips AB,549300LZSA4S0L54VQ25,5.09,2025-08-12
39776,2025-08-14 10:34,Sivers Semiconductors AB,254900UBKNY2EJ588J53,0.82,2025-08-13
39777,2025-08-14 10:34,Sedana Medical AB (publ),549300FQ3NJRI56LCX32,2.71,2025-08-13
39778,2025-08-14 10:49,Addnode Group Aktiebolag (publ),213800CQXEA3W1YWXZ31,1.22,2025-08-13
39779,2025-08-14 10:49,Tobii AB,54930045LD4XTJCBGS35,2.42,2025-08-13
39780,2025-08-14 11:00,Pandox Aktiebolag,549300K4HA8EBLSL3B97,1.01,2025-07-16
39781,2025-08-14 11:00,MedCap AB (publ),549300NGO5XAJ6TL8719,0.3,2025-07-29
39782,2025-08-14 11:00,Ratos AB,2138008KECUUB9VR4798,0.41,2025-08-13
39783,2025-08-14 11:00,SSAB AB,529900329VS14ZIML164,3.54,2025-08-13
39784,2025-08-14 11:00,Embracer Group AB,549300RFXXKT652HB549,6.04,2025-08-13
39785,2025-08-14 11:15,Intrum AB,549300UNCO2FCUWXX470,3.31,2025-08-13
39786,2025-08-14 11:15,Orrön Energy AB,549300IULC8F8IGXKI15,4.33,2025-08-13
39787,2025-08-14 11:15,Castellum Aktiebolag,549300GU5OHTR1T5IY68,6.98,2025-08-13
39788,2025-08-14 11:15,BioArctic AB,549300Y0OI2WVUNHLC33,3.93,2025-08-08
39789,2025-08-14 11:34,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,12.04,2025-08-13
39790,2025-08-14 11:34,Embracer Group AB,549300RFXXKT652HB549,5.94,2025-08-13
39791,2025-08-14 11:34,Camurus AB,5493003S6Z6VI7WYFQ06,2.23,2025-08-13
39792,2025-08-14 11:34,Boliden AB,21380059QU7IM1ONDJ56,3.95,2025-08-13
39793,2025-08-14 11:34,Fabege AB,549300JNPI46XNH0PM97,5.87,2025-08-06
39794,2025-08-14 11:49,Scandinavian Enviro Systems AB,549300Y61O5J9OHX6M22,0.18,2025-07-02
39795,2025-08-14 11:49,MilDef Group AB,9845009F7Q0D56B38270,4.87,2025-08-13
39796,2025-08-14 11:49,JM AB,529900X0UEM9DOM6FK12,5.57,2025-08-13
39797,2025-08-14 11:49,Hexatronic Group AB,2138001VSY1B4U9JLM82,12.62,2025-08-13
39798,2025-08-14 11:49,BioArctic AB,549300Y0OI2WVUNHLC33,3.87,2025-08-13
39799,2025-08-14 12:02,Aktiebolaget SKF,549300B6HWYEE57O8J84,5.41,2025-08-12
39800,2025-08-14 12:02,Castellum Aktiebolag,549300GU5OHTR1T5IY68,6.9,2025-08-13
39801,2025-08-14 12:02,Hansa Biopharma AB,549300LLEO25ZJJ3NT91,4.01,2025-08-11
39802,2025-08-14 12:18,Mips AB,549300LZSA4S0L54VQ25,5.1,2025-08-13
39803,2025-08-14 12:18,Sinch AB (publ),549300UXY7QM6IDCGI12,2.0,2025-08-13
39804,2025-08-14 12:18,MEKO AB,529900R809HC1RFRQA91,0.54,2025-08-13
39805,2025-08-14 12:18,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,11.94,2025-08-13
39806,2025-08-14 12:31,Flat Capital AB (publ),549300LHOWJ5TLK68326,0.2,2025-07-28
39807,2025-08-14 12:31,Nobia AB,529900MZ8Y3QGPDF6815,2.74,2025-08-13
39808,2025-08-14 12:31,Hexatronic Group AB,2138001VSY1B4U9JLM82,12.52,2025-08-13
39809,2025-08-14 12:31,MilDef Group AB,9845009F7Q0D56B38270,5.17,2025-08-13
39810,2025-08-14 12:31,Röko AB (publ),549300X76X1DK285JB13,0.67,2025-08-13
39811,2025-08-14 12:31,Storskogen Group AB (publ),549300DL3K4HLJ41KD24,1.46,2025-08-13
39812,2025-08-14 12:44,Embracer Group AB,549300RFXXKT652HB549,5.95,2025-08-13
39813,2025-08-14 12:44,Svenska Cellulosa Aktiebolaget SCA,549300FW5JDRV1IJ0M67,3.46,2025-08-11
39814,2025-08-14 13:09,Swedencare AB (publ),549300FZT7YIF6SWX789,1.83,2025-08-13
39815,2025-08-14 13:22,Mentice AB,5493003HTG84BJE4KN62,0.1,2025-08-14
39816,2025-08-14 15:09,Crunchfish AB,549300SCGCKME2FXVY03,0.13,2025-06-12
39817,2025-08-14 15:09,Alligator Bioscience AB,549300E15VI0MB7LXV19,0.22,2025-06-11
39818,2025-08-14 15:09,INTERNATIONAL PETROLEUM CORPORATION,54930025D80LU0SMR645,1.49,2025-08-13
39819,2025-08-14 15:09,Freemelt Holding AB (publ),549300H8OR0SJ7WUDC61,0.31,2025-08-13
39820,2025-08-14 15:09,Storskogen Group AB (publ),549300DL3K4HLJ41KD24,1.71,2025-08-13
39821,2025-08-14 15:09,Active Biotech AB (publ),549300OJ44CLMRU8YE43,0.39,2025-08-13
39822,2025-08-14 15:09,Minesto AB,529900U9GE0JYU3PUP93,0.3,2025-08-13
39823,2025-08-14 15:09,Embracer Group AB,549300RFXXKT652HB549,5.93,2025-08-13
39824,2025-08-14 15:09,Swedencare AB (publ),549300FZT7YIF6SWX789,1.92,2025-08-13
39825,2025-08-14 15:09,RVRC Holding AB,549300YU7003VHQV3J57,1.17,2025-08-13
